기관유형,대표 전화번호,보건기관명,상위기관명,시군구,시도,주소,홈페이지 주소
보건진료소,054-262-6081,상사보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 죽장면 합사길 889 (상사보건지소) 상사보건진료소,
보건진료소,054-232-4744,상송보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 송라면 삼송길74번길 21-5 (상송보건진료소) 상송보건진료소,
보건진료소,054-262-6422,상옥보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 죽장면 죽장로 1799 (상옥보건지소) 상옥보건진료소,
보건진료소,054-252-7046,우목보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 흥해읍 죽천길185번길 33 (우목보건진료소) 우목보건진료소,
보건진료소,054-232-3941,월포보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 청하면 해안로2308번길 95 (월포보건진료소) 월포보건진료소,
보건진료소,054-243-6387,조사보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 송라면 해안로2626번길 34 (조사리보건진료소) 조사리보건진료소,
보건진료소,054-243-5370,구지보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 기계면 구지길 47-1 (구지보건진료소) 구지보건진료소,
보건진료소,054-262-5803,합덕보건진료소,포항시북구보건소,포항시 북구,경상북도,"경상북도 포항시 북구 죽장면 합석길 15 (합덕1리마을회관, 합덕보건진료소) 합덕보건진료소",
보건진료소,054-243-5652,방석보건진료소,포항시북구보건소,포항시 북구,경상북도,경상북도 포항시 북구 송라면 봉화길 50 방석보건진료소,
보건진료소,054-745-5689,가정보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 현곡면 지곡길 10-5 (가정보건진료소) 가정보건진료소,
보건진료소,054-746-0091,박달보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 내남면 내외로 2197-6 박달보건진료소,
보건진료소,054-762-0474,다산보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 강동면 단구안계길 146 (다산보건진료소) 다산보건진료소,
보건진료소,054-751-4459,대현보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 산내면 문복로 1141 (대현리보건진료소) 대현보건진료소,
보건진료소,054-751-2712,도리보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 서면 심곡로 468-2 (도리보건진료소) 도리보건진료소,
보건진료소,054-762-6468,사방보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 안강읍 사방검단길 39 (사방보건진료소) .,
보건진료소,054-746-4008,상계보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 양남면 화림길 58 (상계리보건진료소) 상계보건진료소,
보건진료소,054-773-0941,석계보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 외동읍 석계평리길 117-4 (석계보건진료소) 석계보건진료소,
보건진료소,054-771-0201,석읍보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 양남면 석읍길 15 석읍보건진료소,
보건진료소,054-774-0873,신당보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 천북면 신당소티고개길 88-3 (신당보건진료소) 신당보건진료소,
보건진료소,054-762-4000,왕신보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 강동면 천강로 917 (왕신보건진료소) 왕신보건진료소,
보건진료소,054-776-1794,용동보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 문무대왕면 와읍용동길 202 용동보건진료소,
보건진료소,054-751-5708,우라보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 산내면 수피안길 1 (우라보건진료소) .,
보건진료소,054-751-5453,일부보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 산내면 외칠일부길 492 일부보건지료소,
보건진료소,054-774-0095,화산보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 천북면 용사길 3 (화산보건진료소) 화산보건진료소,
보건진료소,054-748-4036,화천보건진료소,경주시보건소,경주시,경상북도,경상북도 경주시 건천읍 내외로 2746 화천보건진료소,
보건진료소,054-434-1662,남곡보건진료소,김천시보건소,김천시,경상북도,"경상북도 김천시 감문면 문화로 248-4, 가동 (남곡보건진료소) -",
보건진료소,054-433-5663,삼성보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 감문면 감문1로 218 (삼성보건진료소) -,
보건진료소,054-435-0483,능치보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 어모면 작점로 845 (능치보건진료소) -,
보건진료소,054-437-6670,대성보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 대항면 황악로 605 (대성보건진료소) -,
보건진료소,054-437-2531,대야보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 부항면 부항로 1377 (대야보건진료소) -,
보건진료소,054-431-0524,도평보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 감천면 도평5길 365-69 -,
보건진료소,054-431-6462,봉곡보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 농소면 벽봉로 1632 (봉곡보건진료소) -,
보건진료소,054-431-1087,신왕보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 조마면 신왕5길 31-5 (신왕보건진료소) -,
보건진료소,054-435-1537,연화보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 대덕면 대덕로 535-4 (연화보건진료소) -,
보건진료소,054-437-4570,오봉보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 남면 오봉로 340 (오봉보건진료소) -,
보건진료소,054-435-6061,울곡보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 지례면 조마로 325 (울곡보건진료소) -,
보건진료소,054-432-7835,의동보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 아포읍 의1길 112-12 (의동보건진료소) -,
보건진료소,054-436-9073,임천보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 구성면 마산로 512 (임천보건진료소) -,
보건진료소,054-437-0037,장전보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 증산면 장전1길 69 (장전보건진료소) -,
보건진료소,054-432-7834,지동보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 아포읍 황소길 114 (지동보건지소) -,
보건진료소,054-430-4291,태화보건진료소,김천시보건소,김천시,경상북도,경상북도 김천시 봉산면 봉산1로 30-6 (태화보건진료소) -,
보건진료소,054-859-6715,개곡보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 남후면 남일로 1185-1 (개곡보건진료소) 개곡보건진료소,
보건진료소,054-841-4886,고상보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 남후면 홍문길 5 (고상보건진료소) 고상보건진료소,
보건진료소,054-822-5043,구룡보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 예안면 계일길 3 (구룡보건진료소) 구룡보건진료소,
보건진료소,054-822-6301,구수보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 길안면 길안청송로 559 (구수보건진료소) 구수보건진료소,
보건진료소,054-842-0121,국곡보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 일직면 풍일로 2011 (국곡보건진료소) 국곡보건진료소,
보건진료소,054-842-5640,만운보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 풍산읍 평지1길 7 (만운보건진료소) 만운보건진료소,
보건진료소,054-853-0469,명진보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 일직면 평팔명진길 223 (명진보건진료소) 명진보건진료소,
보건진료소,054-843-3521,사신보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 녹전면 가야안길 13 (사신보건진료소) 사신보건진료소,
보건진료소,054-822-0708,삼계보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 예안면 농암로 2407 (삼계보건진료소) 삼계보건진료소,
보건진료소,054-822-8004,송사보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 길안면 송사시장길 100 (길안송사보건진료소) 길안송사보건진료소,
보건진료소,054-841-3351,신성보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 풍천면 신성큰마길 40 (신성보건진료소) 신성보건진료소,
보건진료소,054-841-0863,신전보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 북후면 산북로 705 (신전보건진료소) 신전보건진료소,
보건진료소,054-853-2504,가곡보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 풍천면 가일선원길 57-3 (가곡보건진료소) 가곡보건진료소,
보건진료소,054-852-6950,신양보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 풍산읍 현애길 1 (신양보건진료소) 신양보건진료소,
보건진료소,054-841-9163,어담보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 풍천면 풍일로 1354 (어담보건진료소) 어담보건진료소,
보건진료소,054-859-5879,연곡보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 북후면 용수골길 17 (연곡보건진료소) 연곡보건진료소,
보건진료소,054-856-1020,온혜보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 도산면 온천로 689 (온혜보건진료소) 온혜보건진료소,
보건진료소,054-859-6775,원림보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 남선면 놉실로 197 (원림보건진료소) 원림보건진료소,
보건진료소,054-843-2639,원천보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 녹전면 예봉로 735 (원천보건진료소) 원천보건진료소,
보건진료소,054-822-0181,위리보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 임동면 임예로 724 (위리보건진료소) 위리보건진료소,
보건진료소,054-841-0863,이개보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 서후면 귀여리길 377 (이개보건진료소) 이개보건진료소,
보건진료소,054-853-8380,이송천보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 서후면 이송천1길 37 (이송천보건진료소) 이송천보건진료소,
보건진료소,054-859-0269,이하보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 와룡면 서날골길 144-6 (이하보건진료소) 이하보건진료소,
보건진료소,054-853-2481,하회보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 풍천면 하회종가길 38 (하회보건진료소) 하회보건진료소,
보건진료소,054-852-9300,회곡보건진료소,안동시보건소,안동시,경상북도,경상북도 안동시 풍산읍 풍산태사로 1703-2 (회곡보건진료소) 회곡보건진료소,
보건진료소,054-474-5074,가산보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 도개면 용산가산길 157-1 (가산보건진료소) 가산보건진료소,
보건진료소,054-474-0806,금산보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 장천면 장천금산3길 10-3 금산보건진료소,
보건진료소,054-534-2394,구봉보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 옥성면 구봉1길 5 (구봉보건진료소) 구봉보건진료소,
보건진료소,054-480-3065,구운보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 고아읍 송평로 141 (구운보건진료소) 구운보건진료소,
보건진료소,054-474-0203,낙산보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 해평면 낙산2길 21-4 (낙산보건진료소) 낙산보건진료소,
보건진료소,054-474-0505,다곡보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 도개면 도개다곡길 471 (다곡보건진료소) 다곡보건진료소,
보건진료소,054-482-2301,대방보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 고아읍 포아로 636-5 (대방보건진료소) 대방보건진료소,
보건진료소,054-482-4304,덕촌보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 옥성면 선상서로 582 덕촌보건진료소,
보건진료소,054-482-2646,서부보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 선산읍 배다리길 90 서부보건진료소,
보건진료소,054-472-2569,송백보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 산동읍 송백로 860 (송백보건진료소) 송백보건진료소,
보건진료소,054-481-9696,연악보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 무을면 상송길 11-18 (연악보건진료소) 연악보건진료소,
보건진료소,054-474-0107,임봉보건진료소,구미시선산보건소,구미시,경상북도,경상북도 구미시 산동읍 임봉길 55 (임봉보건진료소) 임봉보건진료소,
보건진료소,054-637-6815,노좌보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 봉현면 소백로 941 (노좌보건진료소) .,
보건진료소,054-633-2616,배점보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 순흥면 죽계로293번길 37 (배점리보건진료소) .,
보건진료소,054-633-3973,상석보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 부석면 의상로 1322 상석보건진료소,
보건진료소,054-637-7685,성곡보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 장수면 용주로 483 (성곡보건지소) .,
보건진료소,054-637-3223,소룡보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 장수면 옥계로 510 소룡보건진료소,
보건진료소,054-637-0903,구구보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 단산면 구구로 22-17 (구구보건진료소) .,
보건진료소,054-637-8696,두전보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 장수면 장안로 440-6 (두전보건진료소) .,
보건진료소,054-637-2097,오계보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 안정면 안정로 342 (오계보건진료소) .,
보건진료소,054-632-7351,용산보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 안정면 용주로 925 (용산리보건진료소) .,
보건진료소,054-637-1830,월림보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 이산면 내림로 15 월림보건진료소,
보건진료소,054-633-3972,임곡보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 부석면 영부로106번길 9 (임곡보건진료소) 임곡보건진료소,
보건진료소,054-638-7354,조제보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 문수면 조제로 59 조제보건진료소,
보건진료소,054-637-7043,운곡보건진료소,영주시보건소,영주시,경상북도,경상북도 영주시 평은면 북평로 1099 (운곡 보건진료소) 운곡보건진료소,
보건진료소,054-339-6793,보현보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 자양면 별빛로 1126 (보현보건진료소) 보현보건진료소,
보건진료소,054-339-6789,부산보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 신녕면 치산효령로 578-14 부산보건진료소,
보건진료소,054-339-7096,사리보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 임고면 운주로 915 (사리보건진료소) 사리보건진료소,
보건진료소,054-339-6791,상송보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 화북면 상송안길 34-13 상송보건진료소,
보건진료소,054-339-6792,안천보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 화남면 능계1길 26-5 (안천보건진료소) 안천보건진료소,
보건진료소,054-339-6790,암기보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 화산면 가래실로 194 (암기보건진료소) 암기보건진료소,
보건진료소,054-339-6798,명주보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 북안면 운북로 1445 (명주보건진료소) 명주보건진료소,
보건진료소,054-339-6797,삼포보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 고경면 상계로 278 (삼포보건진료소) 삼포보건진료소,
보건진료소,054-339-6788,우천보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 청통면 청통로 300 (우천보건진료소) 우천보건진료소,
보건진료소,054-339-6799,운천보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 대창면 금창로 1188 (운천보건진료소) 운천보건진료소,
보건진료소,054-339-6796,파계보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 고경면 용담로 1807 파계보건진료소,
보건진료소,054-339-6794,평천보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 임고면 평천다산길 11 평천보건진료소,
보건진료소,054-339-6787,호남보건진료소,영천시보건소,영천시,경상북도,경상북도 영천시 금호읍 호남안길 42 (호남보건진료소) 호남보건진료소,
보건진료소,054-532-9400,구서보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 외남면 석단로 705 구서보건진료소,
보건진료소,054-532-7810,낙동보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 낙동면 송계길 12 (낙동보건진료소) 낙동보건진료소,
보건진료소,054-533-4886,낙서보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 내서면 낙서1길 34-5 낙서보건진료소,
보건진료소,054-532-8980,두릉보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 사벌국면 두릉1길 9 (두릉보건진료소) 두릉보건진료소,
보건진료소,054-532-8962,매호보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 사벌국면 상풍로 982 (매호보건진료소) 매호보건진료소,
보건진료소,054-541-6038,무릉보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 은척면 무릉1길 101 (무릉보건진료소) 무릉보건진료소,
보건진료소,054-532-4798,봉산보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 공성면 솔미길 6 봉산보건진료소,
보건진료소,054-536-0592,사산보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 화서면 효자로 173 (사산보건진료소) 사산보건진료소,
보건진료소,054-533-6691,삼괴보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 청리면 존애원로 362 삼괴보건진료소,
보건진료소,054-533-8052,삼덕보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 사벌국면 삼덕길 10-13 삼덕보건진료소,
보건진료소,054-533-4887,서원보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 내서면 서원3길 10 서원보건진료소,
보건진료소,054-532-9401,소은보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 외남면 석단로 705 소은보건진료소,
보건진료소,054-535-9802,신암보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 중동면 신암1길 27-8 신암보건진료소,
보건진료소,054-536-5796,신오보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 낙동면 선상서로 1600-5 (신오보건진료소) 신오보건진료소,
보건진료소,054-533-4031,신흥보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 모동면 수봉신흥길 174 (신흥지구보건진료소) 신흥보건진료소,
보건진료소,054-535-9795,양지보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 화동면 팔음로 1245 양지보건진료소,
보건진료소,054-541-2337,용곡보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 함창읍 용곡로 273 용곡보건진료소,
보건진료소,054-533-7435,용안보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 공성면 신암길 110 (용안보건진료소) 용안보건진료소,
보건진료소,054-533-9004,용화보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 화북면 운흥4길 3-1 (용화보건진료소) 용화보건진료소,
보건진료소,054-536-7035,우산보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 외서면 우산로 1000 우산보건진료소,
보건진료소,054-536-8984,입석보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 화북면 문장로 2531 (입석리보건진료소) 입석보건진료소,
보건진료소,054-534-3886,정산보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 모서면 정산1길 5 정산보건진료소,
보건진료소,054-534-0669,중덕보건진료소,상주시보건소,상주시,경상북도,"경상북도 상주시 중덕길 64 (중덕동, 중덕보건진료소) 중덕보건진료소",
보건진료소,054-541-1900,중소보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 공검면 비재로 733 중소보건진료소,
보건진료소,054-541-5825,흑암보건진료소,상주시보건소,상주시,경상북도,경상북도 상주시 이안면 공검이안길 927 흑암보건진료소,
보건진료소,054-571-3767,궁기보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 농암면 궁터길 162 궁기보건진료소,
보건진료소,054-555-8482,명전보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 동로면 명전길 13 (명전보건진료소) 명전보건진료소,
보건진료소,054-571-2574,갈평보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 문경읍 갈평길 36 (갈평보건진료소) 갈평보건진료소,
보건진료소,054-552-6568,오룡보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 영순면 영순로 625 오룡보건진료소,
보건진료소,054-571-9051,상괴보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 가은읍 대야로 1893 상괴보건진료소,
보건진료소,054-552-7877,석항보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 동로면 석항명봉로 547 명전보건진료소,
보건진료소,054-552-5776,율곡보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 영순면 영풍로 806 (율곡보건진료소) 율곡보건진료소,
보건진료소,054-552-7510,지내보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 산북면 지산1길 14-3 지내보건진료소,
보건진료소,054-572-3777,지동보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 농암면 선바우길 3 (지동보건진료소) 지동보건진료소,
보건진료소,054-555-1752,지천보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 호계면 부천로 576 지천보건진료소,
보건진료소,054-556-0511,창구보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 산북면 창구길 14 창구보건진료소,
보건진료소,054-571-9388,하내보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 마성면 하내1길 95 하내보건진료소,
보건진료소,054-552-3907,형천보건진료소,문경시보건소,문경시,경상북도,경상북도 문경시 산양면 고모1길 4 형천보건진료소,
보건진료소,053-817-8539,가일보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 압량읍 가일길 128 (가일보건진료소) 가일보건진료소,
보건진료소,053-813-9577,금곡보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 남천면 관방로 1150 (남천금곡보건진료소) 금곡보건진료소,
보건진료소,053-852-9936,다문보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 진량읍 다문로70길 66 (다문보건진료소) 다문보건진료소,
보건진료소,053-856-5806,대왕보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 남산면 대왕로 339-9 (남산대왕보건진료소) 대왕보건진료소,
보건진료소,053-856-4060,대원보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 진량읍 진성로 232 (대원보건진료소) 대원보건진료소,
보건진료소,053-852-1986,도덕보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 용성면 용대로 220 (도덕보건진료소) 도덕보건진료소,
보건진료소,053-852-4229,박사보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 와촌면 박사길 50 (박사보건진료소) 박사보건진료소,
보건진료소,053-852-1488,육동보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 용성면 육동로 643 (육동보건진료소) 육동보건진료소,
보건진료소,053-817-4753,의송보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 압량읍 의송길 92 (의송보건진료소) 의송보건진료소,
보건진료소,053-852-4824,전지보건진료소,경산시보건소,경산시,경상북도,경상북도 경산시 남산면 전지길 64 (전지보건진료소) 전지보건진료소,
보건진료소,054-832-1131,구암보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 점곡면 의성길안로 637-1 (구암보건진료소) .,
보건진료소,054-833-4583,금오보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 춘산면 금오길 421 (금오보건진료소) .,
보건진료소,054-862-4610,달제보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 다인면 자미로 503-2 (달제보건진료소) .,
보건진료소,054-861-7167,동부보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 비안면 동부안길 4-1 (동부보건진료소) .,
보건진료소,054-833-5762,매곡보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 사곡면 의성사곡로 1300 (매곡보건진료소) .,
보건진료소,054-832-5273,산제보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 비안면 교화길 874 (산제보건진료소) .,
보건진료소,054-862-0377,생송보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 단밀면 도안로 1345 (생송보건진료소) .,
보건진료소,054-862-3597,성암보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 단북면 단북다인로 426 (성암보건진료소) .,
보건진료소,054-861-0025,소호보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 구천면 소호1길 111 (소호보건진료소) .,
보건진료소,054-833-1072,실업보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 옥산면 양지실업길 588 (실업보건진료소) .,
보건진료소,054-861-4386,양서보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 다인면 덕미3길 18 (양서보건진료소) .,
보건진료소,054-832-8578,운곡보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 금성면 탑운길 537 (운곡보건진료소) .,
보건진료소,054-862-1138,월소보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 안사면 월소3길 65 (월소보건진료소) .,
보건진료소,054-833-2611,구계보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 단촌면 고운사길 139 .,
보건진료소,054-832-8508,순호보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 가음면 순호마을길 61-2 (순호보건진료소) .,
보건진료소,054-833-5316,작승보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 사곡면 사미신감로 803 (작승보건진료소) .,
보건진료소,054-832-2688,장대보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 봉양면 조문로 355 (장대보건진료소) .,
보건진료소,054-833-3389,전흥보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 옥산면 전흥1길 4 (전흥보건진료소) .,
보건진료소,054-862-2133,중률보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 신평면 왜가리길 1466 .,
보건진료소,054-832-6827,하령보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 안평면 하령1길 63 .,
보건진료소,054-833-5646,효선보건진료소,의성군보건소,의성군,경상북도,경상북도 의성군 춘산면 효선1길 4 (효선보건진료소) .,
보건진료소,054-870-7490,관리보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 파천면 청송로 5548-13 (보건진료소) 관리보건진료소,
보건진료소,054-870-7484,구천보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 부남면 안평길 7 구천보건진료소,
보건진료소,054-870-7482,내룡보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 주왕산면 팔각산로 17 (내룡보건진료소) 내룡보건진료소,
보건진료소,054-870-7485,성재보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 안덕면 성덕댐로 1359 (성재보건진료소) 성재보건진료소,
보건진료소,054-870-7491,신기보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 파천면 신기길 19 신기보건진료소,
보건진료소,054-870-7486,월정보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 현서면 청송로 346-1 (월정보건진료소) 월정보건진료소,
보건진료소,054-870-7488,지소보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 안덕면 백석탄로 487-9 지소보건진료소,
보건진료소,054-870-7481,신촌보건진료소,청송군보건의료원,청송군,경상북도,경상북도 청송군 진보면 신촌1길 4-1 (신촌보건진료소) 신촌보건진료소,
보건진료소,054-683-4972,입암면대천보건진료소,영양군보건소,영양군,경상북도,경상북도 영양군 입암면 선바위로 437 (대천진료소) .,
보건진료소,054-683-0205,무창보건진료소,영양군보건소,영양군,경상북도,경상북도 영양군 영양읍 내면길 3 (무창보건진료소) .,
보건진료소,054-682-6725,상청보건진료소,영양군보건소,영양군,경상북도,경상북도 영양군 청기면 청기로 553 (상청보건진료소) .,
보건진료소,054-682-0553,송하보건진료소,영양군보건소,영양군,경상북도,경상북도 영양군 수비면 가천로 629 (송하보건진료소) .,
보건진료소,054-682-0445,수하보건진료소,영양군보건소,영양군,경상북도,경상북도 영양군 수비면 낙동정맥로 3457 (수하보건진료소)  .,
보건진료소,054-682-7186,당리보건진료소,영양군보건소,영양군,경상북도,경상북도 영양군 청기면 재일로 1377 (당리보건진료소) .,
보건진료소,054-682-8852,화매보건진료소,영양군보건소,영양군,경상북도,경상북도 영양군 석보면 석보로 1189 (화매보건진료소) .,
