CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
시군구별 표준화율표준오차 응답자수 조율표준오차 표준화율 조율 마산 동구 광산구 남구 일산동구 과천시 소사구 광명시 영통구 장안구 시흥시 안산시 기흥구 강원특별자치도 동해시 철원군 보은군 제천시 증평군 김제시 무주군 완주군 임실군 정읍시 강진군 곡성군 광양시 무안군 영암군 안동시 영주시 남구 북구 남해군 함안군 서부 관악구 금천구 도봉구 금정구 동래구 북구 달서구 군위군 강화군 부평구 중구 가평군 덕양구 오정구 횡성군 수원시 안양시 만안구 서산시 연기군 전주시 목포시 신안...,2025,F > F_001 > F_001_001 > F_001_001_004,"○ 정의: 최근 1주일 동안 1회 10분 이상, 1일 30분 이상 걷기를 주 5일 이상 실천한 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_EX_WALK,보건 > 지역사회건강조사 > 건강행태 > 신체활동,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_EX_WALK,시·군·구별 걷기 실천율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_004.4;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 조율 조율표준오차 표준화율 표준화율표준오차 울주군 강서구 도봉구 마포구 중구 서구 남구 연수구 광주광역시 광산구 남구 남구 북구 제주시 강남구 성동구 사하구 달서구 달성군 인천광역시 미추홀구 동구 남구 일산서구 구리시 남양주 풍양 소사구 오정구 하남시 상록구 영월군 괴산군 청주시 상당구 충청남도 동부 청송군 원주시 평창군 서원구 서천군 전라북도 고창군 남원시 순창군 무안군 보성군 영광군 완도군 장흥군 당진시 홍성군 완주군 전주시 진안군 광양시 나주시 여...,2025,F > F_001 > F_001_001 > F_001_001_005,"○ 정의 : 최근 1주일 동안 외출 후 ＂항상＂ 또는 ＂자주＂ 손을 씻는 사람의 분율(%) ○ 2013년 신규 도입, 2년 주기 설문문항 ○ 2020년에는 코로나19 유행에 따라 실태파악을 위하여 추가 조사 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_HAND_WASH,보건 > 지역사회건강조사 > 건강행태 > 건강생활실천,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2013,DT_H_HAND_WASH,시·군·구별 외출 후 손 씻기 실천율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_005.4;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 조율 조율표준오차 표준화율 표준화율표준오차 양구군 영월군 평창군 화천군 횡성군 진천군 전라남도 고흥군 구례군 나주시 순천시 신안군 여수시 장흥군 해남군 경산시 경주시 고령군 구미시 청송군 고성군 밀양시 양산시 함양군 제주특별자치도 강남구 강동구 중구 강서구 중구 달성군 동구 북구 울주군 강릉시 북구 달서구 강화군 부평구 연수구 중구 광주광역시 세종시 일산동구 남양주 풍양 양주시 이천시 성남시 팔달구 평택시 중구 가평군 광주시 중원구 만안구 오산시 기흥구...,2025,F > F_001 > F_001_001 > F_001_001_007,"○ 정의: 최근 1년 동안 연속적으로 2주 이상 일상생활에 지장이 있을 정도의 우울감(슬픔이나 절망감 등)을 경험한 사람의 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_MENTAL_DEPRESS,보건 > 지역사회건강조사 > 건강행태 > 정신건강,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_MENTAL_DEPRESS,시·군·구별 연간 우울감 경험률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_007.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율 표준화율 표준화율표준오차 조율표준오차 응답자수 광진구 동대문구 부산광역시 기장군 동구 동래구 북구 강화군 부평구 서구 대전광역시 동구 중구 가평군 남양주시 오정구 광명시 분당구 권선구 안산시 오산시 기흥구 평택 양구군 인제군 춘천시 청주시 서원구 흥덕구 계룡시 논산시 고흥군 장성군 화순군 밀양시 제주특별자치도 강남구 금정구 송파구 안동시 남해군 진주시 함안군 강서구 용산구 중구 중랑구 서구 중구 대구광역시 남동구 동구 동구 북구 세종특별자치시 김포시 여주시...,2025,F > F_001 > F_001_001 > F_001_001_007,"○ 정의: 평소 일상생활 중 스트레스를 ＂대단히 많이＂ 또는 ＂많이＂ 느끼는 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_MENTAL_STRESS,보건 > 지역사회건강조사 > 건강행태 > 정신건강,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_MENTAL_STRESS,시·군·구별 스트레스 인지율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_007.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율 응답자수 조율표준오차 표준화율 표준화율표준오차 중구 경기도 가평군 고양시 구리시 오정구 의정부시 분당구 안양시 화천군 괴산군 증평군 청원군 상당구 보성군 진도군 군위군 동부 김천시 진해 산청군 관악구 동대문구 성동구 송파구 영등포구 종로구 기장군 동구 연제구 대구광역시 수성구 강화군 연천군 이천시 군포시 성남시 장안구 동안구 용인시 삼척시 영월군 횡성군 계룡시 공주시 보령시 서천군 연기군 전북특별자치도 진안군 담양군 화순군 경주시 고령군 구미 상주시 함양군...,2025,F > F_001 > F_001_001 > F_001_001_003,"○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의: 최근 1년 동안 체중을 ＂줄이거나＂ 또는 ＂유지＂하려고 노력했던 분율(%)",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_OBE_CONTROL,보건 > 지역사회건강조사 > 건강행태 > 비만 및 체중조절,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_OBE_CONTROL,시·군·구별 연간 체중조절 시도율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_003.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율 응답자수 표준화율표준오차 표준화율 조율표준오차 대덕구 서구 유성구 동구 중구 울주군 중구 북구 동구 남구 세종시 가평군 양주시 오산시 용인시 의왕시 연천군 목포시 무안군 진도군 나주시 여수시 해남군 영암군 화순군 보성군 신안군 장흥군 광양시 곡성군 담양군 영광군 완도군 함평군 구미시 영천시 청송군 봉화군 상주시 성주군 의성군 고령군 문경시 예천군 울릉군 울진군 군위군 안동시 영양군 영주시 청도군 칠곡군 경산시 김천시 포항시 경주시 영덕군 선산 구미 남구 북...,2016,F > F_001 > F_001_001 > F_001_001_003,해당 문항은 2017년부터 조사하지 않음 주관적으로 ＂약간 비만＂ 또는 ＂매우 비만＂이라고 생각하는 사람의 분율(%)로 정의한다.,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_OBE_IGN,보건 > 지역사회건강조사 > 건강행태 > 비만 및 체중조절,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_OBE_IGN,시·군·구별 주관적 비만인지율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_003.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율 응답자수 조율표준오차 표준화율표준오차 표준화율 강남구 광진구 동작구 중구 강서구 금정구 남구 연제구 남구 서구 군위군 인천광역시 중구 동구 유성구 울산광역시 동두천시 부천시 여주시 파주시 하남시 단원구 정선군 태백시 홍천군 순창군 익산시 진안군 구례군 영암군 해남군 고령군 구미시 구미 선산 울진군 거제시 양산시 합천군 서귀포 서부 제주시 강북구 성북구 송파구 영등포구 기장군 동구 북구 사하구 달성군 서구 구리시 남양주시 소사구 원미구 포천시 중원구 영통구 ...,2025,F > F_001 > F_001_001 > F_001_001_003,"○ 정의: 자가보고 체질량지수(kg/㎡)가 25 이상인 분율(%) ○ 2018년 연도비교 및 해석 시 주의 - 2018년: 자가보고 키/몸무게 설문 시 신체계측을 병행하여 실시 - 2008-2017년, 2020년: 자가보고 키/몸무게만 설문 ○ 2019년 조사시 자가보고 키/몸무게를 설문하지 않음에 따라 시계열 단절이 발생 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_OBE_OBE,보건 > 지역사회건강조사 > 건강행태 > 비만 및 체중조절,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_OBE_OBE,시·군·구별 비만율(자가보고),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_003.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 응답자수 표준화율표준오차 조율 조율표준오차 강동구 강서구 마포구 성동구 기장군 사상구 사하구 계양구 동구 북구 대덕구 유성구 일산서구 광명시 군포시 수정구 팔달구 단원구 처인구 화성시 충주시 고창군 전주시 전라남도 경주시 고령군 상주시 안동시 포항시 북구 남해군 하동군 금천구 송파구 강서구 수영구 영도구 해운대구 남구 북구 수성구 남동구 대전광역시 동구 북구 덕양구 구리시 남양주 풍양 부천시 양평군 이천시 광주시 분당구 수원시 권선구 만안구 오산시 용인...,2025,F > F_001 > F_001_001 > F_001_001_008,○ 2014년 설문문항 및 응답보기 변경으로 연도비교 시 2008-2013년 결과 제외 ○ 2020년 문항변경으로 연도비교 및 해석 시 주의 - 2019년 이전: 모든 끼니별 칫솔질 실천여부를 설문 - 2020년 이후: 점심식사 후 칫솔질 실천여부만 설문 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의: 어제 점심식사 후 칫솔질 한 분율(%),http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_OR_BRUSH,보건 > 지역사회건강조사 > 건강행태 > 구강건강,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2014,DT_H_OR_BRUSH,시·군·구별 어제 점심식사 후 칫솔질 실천율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_008.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율표준오차 조율 표준화율 응답자수 강남구 노원구 동작구 성북구 대구광역시 달서구 달성군 동구 서구 계양구 세종특별자치시 남양주 부천시 군포시 안성시 구미 문경시 안양시 화성시 동해시 태백시 평창군 음성군 충주시 흥덕구 청원구 서북구 부안군 곡성군 보성군 진도군 화순군 밀양시 봉화군 포항시 창원시 양산시 서울특별시 광진구 구로구 동대문구 마포구 중구 강서구 금정구 남구 동래구 부산진구 사하구 영도구 중구 남구 미추홀구 옹진군 북구 서구 대전광역시...,2025,F > F_001 > F_001_001 > F_001_001_008,"○ 정의: 현재 치아나 틀니, 잇몸 등 입안의 문제로 음식을 씹는데 불편하다고 인식하는 65세 이상 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_OR_INCONV,보건 > 지역사회건강조사 > 건강행태 > 구강건강,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_OR_INCONV,시·군·구별 저작불편호소율(65세 이상),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_008.4;,MT_ZTITLE,지역사회건강조사
시군구별 조율 응답자수 표준화율표준오차 조율표준오차 표준화율 완주군 전주시 곡성군 경주시 영덕군 울릉군 함양군 서귀포 동부 제주 관악구 광진구 도봉구 남구 군위군 계양구 북구 세종시 고양시 오정구 양평군 포천시 광명시 영통구 안성시 만안구 원주시 정선군 화천군 보은군 공주시 홍성군 고흥군 담양군 진도군 구미시 진해 사천시 의령군 진주시 강동구 금천구 서대문구 서초구 성동구 송파구 종로구 중구 기장군 북구 수영구 남구 서구 강남구 강서구 마포구 성북구 용산구 은평구 중랑구...,2025,F > F_001 > F_001_001 > F_001_001_001,○ 정의: 평생 일반담배(궐련)를 5갑(100개비) 이상 흡연한 사람으로서 현재 흡연(＂매일 피움＂ 또는 ＂가끔 피움＂)하는 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_SM,보건 > 지역사회건강조사 > 건강행태 > 흡연,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_SM,시·군·구별 현재흡연율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율표준오차 표준화율 조율표준오차 응답자수 조율 연제구 금정구 영도구 수영구 해운대구 남구 사상구 강서구 동구 서구 중구 기장군 동래구 북구 달성군 서구 남구 수성구 달서구 동구 북구 중구 연수구 중구 부평구 옹진군 남동구 강화군 동구 강서구 광진구 금천구 마포구 중구 강남구 강동구 영등포구 도봉구 성북구 관악구 노원구 송파구 구로구 강북구 동대문구 성동구 용산구 중랑구 서대문구 서초구 양천구 은평구 동작구 종로구 부산진구 사하구 양평군 하남시 안양시 오산시...,2015,F > F_001 > F_001_001 > F_001_001_001,"최근 1년 동안 금연에 대한 공익 광고(TV, 라디오, 포스터, 리플렛 등)를 보거나 들어본 적이 있는 사람의 분율(%)로 정의한다. ※ 충청북도 청주시는 2014년 통합 시점을 기준으로 통합 전·후로 나누어 제시 ※ 조율: 해당 연도 및 지역의 인구 구성비를 그대로 반영하여 산출된 결과 ※ 표준화율: 연도 및 지역간 비교를 위해 인구구성 차이에 따른 영향을 표준인구(2005년 추계인구, 통계청)로 보정한 결과 [2기 순환조사(2014-2017)의 순환주기 변경(조사주기: 1년→2년)으로 인해 2014년, 2016년 결과 제외]",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_SM_CAM,보건 > 지역사회건강조사 > 건강행태 > 흡연,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_SM_CAM,시군구별 연간 금연캠페인 경험률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 조율 조율표준오차 표준화율표준오차 표준화율 임실군 해남군 화순군 구미 성주군 서부 동부 강서구 관악구 구로구 서초구 송파구 중구 북구 수영구 중구 서구 광주광역시 울산광역시 남구 고성군 남해군 창녕군 서귀포 강동구 마포구 대구광역시 동구 수성구 연수구 옹진군 중구 동구 고양시 동두천시 부천시 양주시 중원구 단원구 안양시 만안구 용인시 기흥구 평창군 보은군 충주시 서원구 서대문구 성북구 영등포구 용산구 중랑구 부산광역시 동래구 사상구 북구 서구 군위군 계...,2025,F > F_001 > F_001_001 > F_001_001_001,○ 정의: 평생 일반담배(궐련)를 5갑(100개비) 이상 흡연한 사람으로서 현재 흡연(＂매일 피움＂ 또는 ＂가끔 피움＂)하는 남자의 분율(%) ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_SM_MALE,보건 > 지역사회건강조사 > 건강행태 > 흡연,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_H_SM_MALE,시·군·구별 남자 현재흡연율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율표준오차 조율 응답자수 조율표준오차 표준화율 동구 북구 동두천시 연천군 포천시 용인시 동탄 삼척시 양양군 괴산군 단양군 청원군 흥덕구 예산군 청양군 전라북도 고창군 임실군 정읍시 여수시 도봉구 동작구 서초구 양천구 강서구 동구 강화군 유성구 덕양구 양주시 여주시 파주시 안산시 만안구 오산시 평택 화성시 동해시 제천시 원주시 정선군 춘천시 증평군 진천군 계룡시 당진시 홍성군 구례군 경상북도 경주시 청도군 김해시 창녕군 하동군 서부 강남구 동대문구 서대문구 ...,2025,F > F_001 > F_001_001 > F_001_001_005,"○ 정의 : 평소 손을 씻을 때 비누나 손 세정제를 ＂항상＂ 또는 ＂자주＂ 사용하는 분율(%) ○ 2013년 신규 도입, 2년 주기 설문문항 ○ 2020년에는 코로나19 유행에 따라 실태파악을 위하여 추가 조사 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_H_SOAP_USE,보건 > 지역사회건강조사 > 건강행태 > 건강생활실천,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2013,DT_H_SOAP_USE,"시·군·구별 비누, 손 세정제 사용률",https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_005.4;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 조율 조율표준오차 표준화율 표준화율표준오차 보령시 연기군 천안시 서북구 태안군 무안군 순천시 화순군 고령군 성주군 안동시 영천시 의성군 진주시 강남구 기장군 사상구 중구 대구광역시 동구 북구 강화군 대덕구 세종시 가평군 덕양구 과천시 소사구 수원시 시흥시 만안구 기흥구 의왕시 평택시 구로구 진해 관악구 광진구 종로구 북구 수성구 중구 계양구 미추홀구 중구 동두천시 원미구 의정부시 파주시 광주시 성남시 상록구 용인시 원주시 정선군 홍천군 화천군 충주시 공...,2025,F > F_001 > F_001_003,○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의: 최근 1년 동안 인플루엔자(독감) 예방접종을 받은 적이 있는 분율(%),http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_INFLUENZA,보건 > 지역사회건강조사 > 예방접종 및 보건기관 이용,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_INFLUENZA,시·군·구별 연간 인플루엔자 예방접종률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_003.3;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 표준화율 표준화율표준오차 조율표준오차 성동구 조율 강동구 관악구 양천구 강서구 동구 연제구 영도구 남구 서구 수성구 남동구 동구 서구 대전광역시 울산광역시 동구 가평군 일산동구 수정구 팔달구 안산시 오산시 동탄 원주시 영동군 제천시 청원군 충청남도 서북구 완주군 강진군 광양시 담양군 보성군 장성군 경상북도 문경시 영양군 예천군 울릉군 남구 고성군 밀양시 부산진구 함양군 강북구 서초구 사상구 서구 중구 북구 서구 경기도 고양시 덕양구 남양주 군포시 영통구...,2025,F > F_001 > F_001_003,"○ 2009년 신규 도입 후 2019까지 매년 조사되었으며, 코로나19 팬데믹으로 인하여 2020, 2021년 일시 중단 후 2022년 조사 재개, 2023년 조사 미실시 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의: 최근 1년 동안 보건기관을 이용한 분율(%)",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_NECE_CLINIC,보건 > 지역사회건강조사 > 예방접종 및 보건기관 이용,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2009,DT_NECE_CLINIC,시·군·구별 연간 보건기관 이용률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_003.3;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 표준화율 표준화율표준오차 조율표준오차 조율 양주시 이천시 포천시 군포시 수원시 시흥시 고양시 하남시 가평군 남양주시 파주시 광명시 광주시 안산시 안양시 일산서구 일산동구 덕양구 소사구 원미구 오정구 중원구 분당구 수정구 권선구 장안구 팔달구 영통구 단원구 상록구 만안구 동안구 기흥구 처인구 수지구 성동구 강북구 관악구 서대문구 서초구 성북구 강동구 도봉구 동대문구 중랑구 사하구 마포구 양천구 영등포구 송파구 동작구 종로구 강남구 강서구 광진구 노원구 용...,2018,F > F_001 > F_001_002 > F_001_002_005,"ㅇ정의: 최근 1년 동안 본인이 병의원(치과 제외)에 가고 싶을 때 가지 못한 사람의 분율(%) ㅇ해당 문항은 2008년부터 조사를 실시하였으나, 2019년 문항 변경으로 2008-2018년 시계열 단절이 발생",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_NECE_NOTTREAT,보건 > 지역사회건강조사 > 이환 및 의료이용 > 의료이용,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_NECE_NOTTREAT,시·군·구별 연간 미충족의료율(병의원),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_002.3;F_001_002_005.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 응답자수 표준화율표준오차 조율 조율표준오차 동작구 성동구 강동구 광진구 금천구 동대문구 강서구 남구 사상구 기장군 동구 사하구 연제구 영도구 북구 해운대구 동래구 부산진구 서구 서구 남구 동구 북구 수성구 달성군 달서구 중구 동구 부평구 서구 옹진군 계양구 남구 남동구 강화군 연수구 중구 광산구 동구 북구 남구 서구 대덕구 서구 관악구 서대문구 영등포구 용산구 은평구 노원구 송파구 중랑구 도봉구 성북구 강북구 구로구 마포구 종로구 중구 강남구 서초구 양...,2015,F > F_001 > F_001_004 > F_001_004_001,"최근 1년 동안 넘어진 적이 있는 사람의 분율(%)로 정의한다. [2년 순환주기 문항(2011년 신규 도입)] ※ 충청북도 청주시는 2014년 통합 시점을 기준으로 통합 전·후로 나누어 제시 ※ 조율: 해당 연도 및 지역의 인구 구성비를 그대로 반영하여 산출된 결과 ※ 표준화율: 연도 및 지역간 비교를 위해 인구구성 차이에 따른 영향을 표준인구(2005년 추계인구, 통계청)로 보정한 결과",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_SLIP,보건 > 지역사회건강조사 > 안전의식(손상) 및 심폐소생술 > 안전의식(손상),177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2011,DT_SLIP,시군구별 연간 낙상 경험률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_004.3;F_001_004_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 조율 표준화율표준오차 표준화율 조율표준오차 일산동구 일산서구 남양주 남양주 풍양 오정구 원미구 소사구 수정구 중원구 분당구 권선구 팔달구 장안구 영통구 단원구 상록구 만안구 동안구 수지구 기흥구 처인구 송탄 평택 원주시 화천군 철원군 홍천군 속초시 양구군 동해시 춘천시 고성군 강릉시 태백시 인제군 횡성군 삼척시 양양군 영월군 정선군 김해시 창원시 함양군 남해군 창원 마산 진해 제주시 서귀포시 동부 서부 서귀포 서부 동부 제주 경상남도 제주특별자치도 강동...,2018,F > F_001 > F_001_001 > F_001_001_001,"ㅇ정의: 현재흡연자(＂매일 피움＂ 또는 ＂가끔 피움＂) 중 최근 1년 동안 담배를 끊고자 24시간 이상 금연을 시도한 적이 있는 사람의 분율(%) ㅇ해당 문항은 2008년부터 조사를 실시하였으나, 2010년, 2012년 문항 변경으로 2008-2011년 시계열 단절이 발생 ㅇ2019년 문항 변경으로 시계열 단절이 발생",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_SM_TRY,보건 > 지역사회건강조사 > 건강행태 > 흡연,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2012,DT_SM_TRY,시·군·구별 현재흡연자의 금연시도율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_001.4;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 표준화율표준오차 조율표준오차 조율 표준화율 강동구 광진구 영등포구 은평구 사하구 수영구 대구광역시 달서구 달성군 군위군 동구 광산구 동구 대전광역시 대덕구 고양시 여주시 파주시 만안구 서부 단양군 옥천군 충주시 청원구 논산시 당진시 보령시 태안군 홍성군 무주군 구례군 담양군 무안군 장성군 영덕군 영주시 의성군 거창군 마산 밀양시 의령군 진주시 합천군 제주시 서부 강남구 성동구 북구 유성구 수정구 중원구 권선구 팔달구 시흥시 단원구 수지구 평택 아산시 부...,2025,F > F_001 > F_001_001 > F_001_001_001,"○ 정의 : 담배 종류와 상관없이 현재흡연자 중 최근 1년 동안 담배를 끊고자 24시간 이상 금연을 시도한 적이 있는 분율(%) ○ * : 변동계수(coefficient fo variation) 25-50%, ** : 변동계수 50% 이상 ○ 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_SM_TRY_V2,보건 > 지역사회건강조사 > 건강행태 > 흡연,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_SM_TRY_V2,시·군·구별 금연시도율(담배제품 현재사용자),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_001.3;F_001_001_001.4;,MT_ZTITLE,지역사회건강조사
